0.6111,0.4436,-0.6168,-0.2224, 
0.6111,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6168,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6110,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2224, 
0.6109,0.4436,-0.6169,-0.2225, 
0.6109,0.4436,-0.6169,-0.2225, 
0.6109,0.4436,-0.6169,-0.2225, 
0.6109,0.4436,-0.6169,-0.2225, 
0.6109,0.4436,-0.6169,-0.2225, 
0.6109,0.4436,-0.6169,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4436,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2225, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6168,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4437,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2226, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
0.6109,0.4438,-0.6167,-0.2227, 
